date,norad,alt
2026-07-02,69443,350.9
2026-07-03,69443,350.8
2026-07-02,69444,350.9
2026-07-03,69444,350.9
2026-07-02,69445,351.0
2026-07-03,69445,351.0
2026-07-02,69446,351.0
2026-07-03,69446,350.9
2026-07-02,69447,351.0
2026-07-03,69447,351.0
2026-07-02,69448,351.2
2026-07-03,69448,350.9
2026-07-02,69449,351.0
2026-07-03,69449,351.0
2026-07-02,69450,351.1
2026-07-03,69450,351.0
2026-07-02,69451,351.0
2026-07-03,69451,350.9
2026-07-02,69452,351.1
2026-07-03,69452,350.9
2026-07-02,69453,350.9
2026-07-03,69453,350.9
2026-07-02,69454,350.9
2026-07-03,69454,351.0
2026-07-02,69455,351.0
2026-07-03,69455,350.9
2026-07-02,69456,335.1
2026-07-03,69456,334.9
2026-07-02,69457,340.5
2026-07-03,69457,340.5
2026-07-02,69458,351.1
2026-07-03,69458,350.9
2026-07-02,69459,351.0
2026-07-03,69459,350.9
2026-07-02,69460,351.1
2026-07-03,69460,350.9
2026-07-02,69461,351.0
2026-07-03,69461,350.9
2026-07-02,69462,351.0
2026-07-03,69462,350.9
2026-07-02,69463,351.0
2026-07-03,69463,351.0
2026-07-02,69464,351.0
2026-07-03,69464,350.9
2026-07-02,69465,351.0
2026-07-03,69465,350.9
2026-07-02,69466,351.1
2026-07-03,69466,350.9
2026-07-02,69467,351.1
2026-07-03,69467,350.9
2026-07-02,69468,351.1
2026-07-03,69468,351.0
2026-07-02,69469,351.1
2026-07-03,69469,350.9
2026-07-02,69470,351.0
2026-07-03,69470,351.0
2026-07-02,69471,334.9
2026-07-03,69471,334.8
2026-07-02,69478,335.2
2026-07-03,69478,334.9
2026-07-02,69479,334.4
2026-07-03,69479,334.8
2026-07-02,69480,335.7
2026-07-03,69480,335.4
2026-07-02,69481,335.2
2026-07-03,69481,335.2
2026-07-02,69482,335.2
2026-07-03,69482,335.2
2026-07-02,69483,335.2
2026-07-03,69483,334.7
2026-07-02,69484,334.9
2026-07-03,69484,335.0
2026-07-02,69485,335.3
2026-07-03,69485,335.3
2026-07-02,69486,335.1
2026-07-03,69486,335.1
2026-07-02,69487,335.2
2026-07-03,69487,335.2
2026-07-02,69488,335.2
2026-07-03,69488,335.0
2026-07-02,69489,335.1
2026-07-03,69489,335.1
2026-07-02,69490,335.2
2026-07-03,69490,334.8
2026-07-02,69491,335.1
2026-07-03,69491,335.2
2026-07-02,69492,335.2
2026-07-03,69492,335.2
2026-07-02,69493,335.2
2026-07-03,69493,333.3
2026-07-02,69494,335.2
2026-07-03,69494,335.2
2026-07-02,69495,335.2
2026-07-03,69495,334.9
2026-07-02,69496,335.1
2026-07-03,69496,335.1
2026-07-02,69497,335.1
2026-07-03,69497,334.5
2026-07-02,69498,335.0
2026-07-03,69498,335.0
2026-07-02,69499,335.1
2026-07-03,69499,335.1
2026-07-02,69500,335.0
2026-07-03,69500,335.2
2026-07-02,69501,335.1
2026-07-03,69501,335.1
2026-07-02,69508,387.3
2026-07-03,69508,393.8
2026-07-02,69509,391.8
2026-07-03,69509,398.6
2026-07-02,69510,336.1
2026-07-03,69510,353.0
2026-07-02,69511,334.9
2026-07-03,69511,338.5
2026-07-02,69512,334.9
2026-07-03,69512,338.1
2026-07-02,69513,397.2
2026-07-03,69513,403.9
2026-07-02,69514,335.7
2026-07-03,69514,339.8
2026-07-02,69515,382.9
2026-07-03,69515,389.6
2026-07-02,69516,335.0
2026-07-03,69516,337.1
2026-07-02,69517,403.1
2026-07-03,69517,409.8
2026-07-02,69518,335.1
2026-07-03,69518,335.1
2026-07-02,69519,391.6
2026-07-03,69519,398.3
2026-07-02,69520,385.9
2026-07-03,69520,392.2
2026-07-02,69521,335.0
2026-07-03,69521,336.9
2026-07-02,69522,372.1
2026-07-03,69522,378.8
2026-07-02,69523,401.1
2026-07-03,69523,407.7
2026-07-02,69524,374.6
2026-07-03,69524,381.3
2026-07-02,69525,351.0
2026-07-03,69525,354.2
2026-07-02,69526,387.0
2026-07-03,69526,394.1
2026-07-02,69527,349.6
2026-07-03,69527,357.0
2026-07-02,69528,381.2
2026-07-03,69528,387.9
2026-07-02,69529,380.2
2026-07-03,69529,386.7
2026-07-02,69530,392.9
2026-07-03,69530,399.8
2026-07-02,69531,351.5
2026-07-03,69531,358.8
2026-07-02,69532,376.6
2026-07-03,69532,383.2
2026-07-02,69533,368.2
2026-07-03,69533,375.0
2026-07-02,69534,366.1
2026-07-03,69534,368.4
2026-07-02,69535,369.4
2026-07-03,69535,376.2
2026-07-02,69536,395.9
2026-07-03,69536,402.6
2026-07-02,69546,334.9
2026-07-03,69546,334.8
2026-07-02,69547,335.3
2026-07-03,69547,335.0
2026-07-02,69548,335.1
2026-07-03,69548,334.9
2026-07-02,69549,334.8
2026-07-03,69549,335.0
2026-07-02,69550,335.3
2026-07-03,69550,334.8
2026-07-02,69551,335.2
2026-07-03,69551,334.8
2026-07-02,69552,335.2
2026-07-03,69552,335.2
2026-07-02,69553,335.0
2026-07-03,69553,335.1
2026-07-02,69554,335.3
2026-07-03,69554,335.0
2026-07-02,69555,335.1
2026-07-03,69555,335.2
2026-07-02,69556,335.2
2026-07-03,69556,334.8
2026-07-02,69557,335.1
2026-07-03,69557,334.8
2026-07-02,69558,335.2
2026-07-03,69558,334.8
2026-07-02,69559,335.1
2026-07-03,69559,332.7
2026-07-02,69560,334.7
2026-07-03,69560,334.7
2026-07-02,69561,335.2
2026-07-03,69561,335.0
2026-07-02,69562,335.2
2026-07-03,69562,334.9
2026-07-02,69563,335.5
2026-07-03,69563,335.5
2026-07-02,69564,335.1
2026-07-03,69564,335.2
2026-07-02,69565,335.3
2026-07-03,69565,334.9
2026-07-02,69566,335.2
2026-07-03,69566,334.9
2026-07-02,69567,335.2
2026-07-03,69567,335.0
2026-07-02,69568,335.2
2026-07-03,69568,334.9
2026-07-02,69569,335.3
2026-07-03,69569,335.0
2026-07-02,69649,339.2
2026-07-03,69649,345.6
2026-07-02,69650,335.2
2026-07-03,69650,335.2
2026-07-02,69651,335.2
2026-07-03,69651,335.1
2026-07-02,69652,335.2
2026-07-03,69652,335.2
2026-07-02,69653,335.1
2026-07-03,69653,335.1
2026-07-02,69654,335.3
2026-07-03,69654,335.2
2026-07-02,69655,335.2
2026-07-03,69655,335.1
2026-07-02,69656,335.2
2026-07-03,69656,335.2
2026-07-02,69657,335.1
2026-07-03,69657,335.2
2026-07-02,69658,335.2
2026-07-03,69658,335.2
2026-07-02,69659,335.1
2026-07-03,69659,335.1
2026-07-02,69660,335.2
2026-07-03,69660,335.2
2026-07-02,69661,335.3
2026-07-03,69661,335.2
2026-07-02,69662,335.1
2026-07-03,69662,335.1
2026-07-02,69663,335.3
2026-07-03,69663,335.1
2026-07-02,69664,335.2
2026-07-03,69664,335.2
2026-07-02,69665,335.2
2026-07-03,69665,335.2
2026-07-02,69666,335.3
2026-07-03,69666,335.1
2026-07-02,69667,335.1
2026-07-03,69667,335.1
2026-07-02,69668,335.1
2026-07-03,69668,335.1
2026-07-02,69669,335.1
2026-07-03,69669,335.1
2026-07-02,69670,335.1
2026-07-03,69670,334.0
2026-07-02,69671,335.3
2026-07-03,69671,335.1
2026-07-02,69672,335.2
2026-07-03,69672,335.1
2026-07-02,69677,335.9
2026-07-03,69677,340.9
2026-07-02,69678,334.1
2026-07-03,69678,337.7
2026-07-02,69679,335.2
2026-07-03,69679,334.3
2026-07-02,69680,334.1
2026-07-03,69680,336.9
2026-07-02,69681,334.5
2026-07-03,69681,336.8
2026-07-02,69682,335.0
2026-07-03,69682,335.4
2026-07-02,69683,336.4
2026-07-03,69683,341.4
2026-07-02,69684,334.0
2026-07-03,69684,338.2
2026-07-02,69685,334.6
2026-07-03,69685,336.4
2026-07-02,69686,335.1
2026-07-03,69686,334.3
2026-07-02,69687,335.2
2026-07-03,69687,334.0
2026-07-02,69688,335.4
2026-07-03,69688,334.9
2026-07-02,69689,335.2
2026-07-03,69689,334.7
2026-07-02,69690,335.2
2026-07-03,69690,334.0
2026-07-02,69691,334.5
2026-07-03,69691,335.1
2026-07-02,69692,333.0
2026-07-03,69692,335.2
2026-07-02,69693,333.0
2026-07-03,69693,335.2
2026-07-02,69694,333.1
2026-07-03,69694,335.1
2026-07-02,69695,332.4
2026-07-03,69695,335.1
2026-07-02,69696,332.3
2026-07-03,69696,335.3
2026-07-02,69697,329.0
2026-07-03,69697,335.4
2026-07-02,69698,328.1
2026-07-03,69698,335.3
2026-07-02,69699,327.7
2026-07-03,69699,335.0
2026-07-02,69700,325.1
2026-07-03,69700,332.3
2026-07-02,69704,289.7
2026-07-03,69704,294.9
2026-07-02,69705,289.2
2026-07-03,69705,294.4
2026-07-02,69706,288.7
2026-07-03,69706,293.9
2026-07-02,69707,288.2
2026-07-03,69707,293.4
2026-07-02,69708,287.7
2026-07-03,69708,292.8
2026-07-02,69709,287.3
2026-07-03,69709,292.3
2026-07-02,69710,286.8
2026-07-03,69710,291.8
2026-07-02,69711,286.4
2026-07-03,69711,291.4
2026-07-02,69712,286.0
2026-07-03,69712,290.9
2026-07-02,69713,285.5
2026-07-03,69713,290.4
2026-07-02,69714,285.1
2026-07-03,69714,290.0
2026-07-02,69715,284.7
2026-07-03,69715,289.5
2026-07-02,69716,284.3
2026-07-03,69716,289.1
2026-07-02,69717,284.0
2026-07-03,69717,288.7
2026-07-02,69718,283.5
2026-07-03,69718,288.2
2026-07-02,69719,283.2
2026-07-03,69719,287.8
2026-07-02,69720,282.7
2026-07-03,69720,287.3
2026-07-02,69721,282.4
2026-07-03,69721,286.9
2026-07-02,69722,281.9
2026-07-03,69722,286.5
2026-07-02,69723,281.6
2026-07-03,69723,286.1
2026-07-02,69724,281.3
2026-07-03,69724,285.7
2026-07-02,69725,280.9
2026-07-03,69725,285.3
2026-07-02,69726,280.5
2026-07-03,69726,284.9
2026-07-02,69727,280.1
2026-07-03,69727,284.5
